,Info_Author,Info_Title,DOI,Info_Journal,Info_Volume,Info_Pages,Info_Received,Info_Material_ID,Info_Sample_ID,Info_Test_ID,Info_Origin,Info_Notes,Ag(at%),Al(at%),Au(at%),B(at%),Bi(at%),Ce(at%),Co(at%),Cr(at%),Cu(at%),Dy(at%),Er(at%),Fe(at%),Gd(at%),Hf(at%),In(at%),La(at%),Mn(at%),Mo(at%),Nb(at%),Nd(at%),Ni(at%),Pb(at%),Pd(at%),Pr(at%),Pt(at%),Re(at%),Rh(at%),Sb(at%),Sc(at%),Si(at%),Sn(at%),Ta(at%),Te(at%),Ti(at%),Tl(at%),V(at%),W(at%),Y(at%),Zr(at%),Processing_BPHT_Temp,Processing_BPHT_Time,Processing_Rolling_Temp,Processing_HR_Red,Processing_CR_Red,Processing_Extrusion_Temp,Processing_Extrusion_Area_Reduction(%),Processing_APHT_Temp,Processing_APHT_Time,Processing_APHT_Method,Processing_FinalHT_Temp,Processing_FinalHT_Time,Processing_FinalHT_Method,SME_Test_Applied_Stress(MPa),SME_Test_Applied_Bend_Strain(%),SME_Test_LCT,SME_Test_UCT,SME_Test_Temp_Rate,SME_Test_Cycle,SE_Test_Temperature_Above_Af(Temp-Af),SE_Test_Strain_Rate(/s),SE_Test_Displacement_Rate(mm/s),SE_Test_Cycle,MSM_Test_Curie_Temperature,MSM_Test_Applied_Magnetic_Field(T),MSM_Test_Mag_Test_Temp(C),Hard_Param_VHTemp,Hard_Param_VHMass,Hard_Param_VHTime,Micro_Grain Size(nm),Micro_Matrix_Comp,Micro_e/a_ratio,Micro_cv_concentration,Micro_Parent_Test_Temperature_Above_Af(Temp-Af),Micro_Parent_Structure,Micro_Parent_a_(A),Micro_Parent_b,Micro_Parent_c,Micro_Parent_Space_Group,Micro_Intermediate_Test_Temperature_Above_Af(Temp-Af),Micro_Intermediate_Structure,Micro_Intermediate_a_(A),Micro_Intermediate_b,Micro_Intermediate_c,Micro_Intermediate_Space_Group,Micro_Martensite_Test_Temperature_Above_Af(Temp-Af),Micro_Martensite_Structure,Micro_Martensite_a_(A),Micro_Martensite_b,Micro_Martensite_c,Micro_Martensite_Beta,Micro_Martensite_Space_Group,Micro_Martensite_Sub-structure,Micro_Precipitate_Test_Temperature,Micro_Precipitate_Structure,Micro_Precipitate_Volume_Fraction,NeedsAttention,SME_Transforms,SME_Mf,SME_Mp,SME_Ms,SME_As,SME_Ap,SME_Af,SME_Thermal_Hysteresis,SME_Transformation_Range,SME_RfM,SME_RfA,SME_dH(MA)(J/g),SME_dH(AM)(J/g),SME_dH(AR)(J/G),SME_dS(MA)(J/kgK),SME_dS(AM)(J/kgK),SME_dS(AR)(J/kgK),SME_epsilonAct(%),SME_epsilonIrr(%),SME_Failure(FatigueTest),SME_Bend_Recovery(%),SE_R.Strain(%),SE_Strain_Max(%),SE_Stress_Max(MPa),SE_Mf_Stress,SE_Ms_Stress,SE_As_Stress,SE_Af_Stress,SE_M_Yield,SE_A_Yield,MSME_Magnetization (emu/g),MSME_Magnetization Change (AM)(emu/g),MSME_Magnetization Change (MA)(emu/g),MSME_Mf Temp (Â°C),MSME_Mf Mag (emu/g),MSME_Mp Temp (Â°C),MSME_Mp Mag (emu/g),MSME_Ms_Temp(C),MSME_Ms_Mag(emu/g),MSME_Direct average rate (emu/gÂ°C),MSME_Direct_integrated_magnetization_change(emu/g),MSME_As_Temp(C),MSME_As_Mag(emu/g),MSME_Ap_Temp (C),MSME_Ap_Mag(emu/g),MSME_Af_Temp (C),MSME_Af_Mag(emu/g),MSME_Reverse_average_rate(emu/gC),MSME_Reverse_integrated_magnetization_change(emu/g),MSME_Direct_MT_range(C),MSME_Reverse_MT_range(C),MSME_Hysteresis(C),MSME_Estimated_entropy_difference_(J/kg*K),"MSME_Tc(DSC)-Ms(SQUID,0.05T)",Hard_VHN
2535,,,,,,,,,,,External,,0.0,0.0,38.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,29.0,0,0.0,0.0,0.0,0.0,20.0,0.0,800,0,0.0,20,0.0,20.0,0.0,0,800.0,0.0833,0,0.0,0,,,5.0,3,30,0.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536,E. Acar,Dynamic mechanical response of a Ni45.7Ti29.3Hf20Pd5 alloy,,Materials Science and Engineering: A,633,169-175,2015,,,,External,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,45.7,0,5.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,29.3,0,0.0,0.0,0.0,0.0,20.0,0.0,20,0,0.0,20,0.0,20.0,0.0,0,900.0,72.0,0,0.0,0,0,150,7.0,2,30,0.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.0508713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537,E. Acar,Dynamic mechanical response of a Ni45.7Ti29.3Hf20Pd5 alloy,,Materials Science and Engineering A,633,169-175,2015,,,,External,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,45.7,0,5.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,29.3,0,0.0,0.0,0.0,0.0,20.0,0.0,20,0,0.0,20,0.0,20.0,0.0,0,900.0,72.0,0,0.0,0,0,150,7.0,2,30,0.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.0508713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538,"S.K. Wu, C.M. Wayman",TEM studies of the martensitic transformation in a Ti50Ni40Au10 alloy,,Scripta Metallurgica,21,83-88,1987,,,,External,,0.0,0.0,10.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,50.0,0,0.0,0.0,0.0,0.0,1000.0,24.0,800,0,0.0,20,0.0,20.0,0.0,0,950.0,1.0,0,0.0,0,-196,300,10.0,3,30,0.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,48,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539,"T.  Inamura, Y.Takahashi, H. Hosoda, K. Wakashima, T. Nagase, T. Nakano, Y. Umakoshi, S. Miyazaki",Martensitic Transformation Behavior and Shape Memory Properties of Tiâ€“Niâ€“Pt Melt-Spun Ribbons,,Materials Transactions,47,540-545,2006,,,,External,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0,0.0,0.0,10.0,0.0,0,0,0.0,0,0.0,0.0,0,50.0,0,0.0,0.0,0.0,0.0,20.0,0.0,20,0,0.0,20,0.0,20.0,0.0,0,500.0,1.0,0,0.0,0,-173,227,10.0,3,30,0.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,51,42,,62,11,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540,"T.  Inamura, Y.Takahashi, H. Hosoda, K. Wakashima, T. Nagase, T. Nakano, Y. Umakoshi, S. Miyazaki",Martensitic Transformation Behavior and Shape Memory Properties of Tiâ€“Niâ€“Pt Melt-Spun Ribbons,,Materials Transactions,47,540-545,2006,,,,External,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0,0.0,0.0,10.0,0.0,0,0,0.0,0,0.0,0.0,0,50.0,0,0.0,0.0,0.0,0.0,20.0,0.0,20,0,0.0,20,0.0,20.0,0.0,0,350.0,1.0,0,0.0,0,-173,227,10.0,3,30,0.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,53,42,,65,12,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541,"T.  Inamura, Y.Takahashi, H. Hosoda, K. Wakashima, T. Nagase, T. Nakano, Y. Umakoshi, S. Miyazaki",Martensitic Transformation Behavior and Shape Memory Properties of Tiâ€“Niâ€“Pt Melt-Spun Ribbons,,Materials Transactions,47,540-545,2006,,,,External,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0,0.0,0.0,10.0,0.0,0,0,0.0,0,0.0,0.0,0,50.0,0,0.0,0.0,0.0,0.0,20.0,0.0,20,0,0.0,20,0.0,900.0,1.0,0,1000.0,1.0,0,0.0,0,-173,227,10.0,3,30,0.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-83,,-40,-62,,-7,33,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542,S. F. Hsieh and S. K. Wu,Damping characteristics of a Ti40.5Ni49.5Zr10 shape memory alloy,,Journal of Alloys and Compounds,403,154-160,2005,,,,External,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.5,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,40.5,0,0.0,0.0,0.0,10.0,950.0,72.0,800,0,0.0,20,0.0,20.0,0.0,0,900.0,1.0,0,0.0,0,-100,200,10.0,3,30,0.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.69180968,,97.11246075,130.8766697,,156.8888496,59.77638885,88.19703992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543,S. F. Hsieh and S. K. Wu,Damping characteristics of a Ti40.5Ni49.5Zr10 shape memory alloy,,Journal of Alloys and Compounds,403,154-160,2005,,,,External,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.5,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,40.5,0,0.0,0.0,0.0,10.0,950.0,72.0,800,0,0.0,20,0.0,900.0,1.0,0,300.0,240.0,0,0.0,0,-100,200,10.0,3,30,0.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.263700296,,30.867409,78.11974767,,99.79737052,68.92996152,92.53367022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544,"Y.C. Lo, S.K. Wu",Compositional Dependence of Martensitic Transformation Sequence in Ti50Ni50-xPdx Alloys with x<15at%,,Scripta Metallurgica et Materialia,26,1875-1877,1992,,,,External,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0,1.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,50.0,0,0.0,0.0,0.0,0.0,20.0,0.0,900,0,0.0,20,0.0,20.0,0.0,0,1000.0,1.0,0,0.0,0,-100,100,10.0,3,30,0.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545,"Y.C. Lo, S.K. Wu",Compositional Dependence of Martensitic Transformation Sequence in Ti50Ni50-xPdx Alloys with x<15at%,,Scripta Metallurgica et Materialia,26,1875-1877,1992,,,,External,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0,3.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,50.0,0,0.0,0.0,0.0,0.0,20.0,0.0,900,0,0.0,20,0.0,20.0,0.0,0,1000.0,1.0,0,0.0,0,-100,100,10.0,3,30,0.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546,"Y.C. Lo, S.K. Wu",Compositional Dependence of Martensitic Transformation Sequence in Ti50Ni50-xPdx Alloys with x<15at%,,Scripta Metallurgica et Materialia,26,1875-1877,1992,,,,External,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0,5.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,50.0,0,0.0,0.0,0.0,0.0,20.0,0.0,900,0,0.0,20,0.0,20.0,0.0,0,1000.0,1.0,0,0.0,0,-100,100,10.0,3,30,0.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547,"Y.C. Lo, S.K. Wu",Compositional Dependence of Martensitic Transformation Sequence in Ti50Ni50-xPdx Alloys with x<15at%,,Scripta Metallurgica et Materialia,26,1875-1877,1992,,,,External,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0,7.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,50.0,0,0.0,0.0,0.0,0.0,20.0,0.0,900,0,0.0,20,0.0,20.0,0.0,0,1000.0,1.0,0,0.0,0,-100,100,10.0,3,30,0.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548,"Y.C. Lo, S.K. Wu",Compositional Dependence of Martensitic Transformation Sequence in Ti50Ni50-xPdx Alloys with x<15at%,,Scripta Metallurgica et Materialia,26,1875-1877,1992,,,,External,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0,9.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,50.0,0,0.0,0.0,0.0,0.0,20.0,0.0,900,0,0.0,20,0.0,20.0,0.0,0,1000.0,1.0,0,0.0,0,-100,100,10.0,3,30,0.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549,"Y.C. Lo, S.K. Wu",Compositional Dependence of Martensitic Transformation Sequence in Ti50Ni50-xPdx Alloys with x<15at%,,Scripta Metallurgica et Materialia,26,1875-1877,1992,,,,External,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0,11.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,50.0,0,0.0,0.0,0.0,0.0,20.0,0.0,900,0,0.0,20,0.0,20.0,0.0,0,1000.0,1.0,0,0.0,0,-100,100,10.0,3,30,0.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550,"Y.C. Lo, S.K. Wu",Compositional Dependence of Martensitic Transformation Sequence in Ti50Ni50-xPdx Alloys with x<15at%,,Scripta Metallurgica et Materialia,26,1875-1877,1992,,,,External,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0,13.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,50.0,0,0.0,0.0,0.0,0.0,20.0,0.0,900,0,0.0,20,0.0,20.0,0.0,0,1000.0,1.0,0,0.0,0,-100,100,10.0,3,30,0.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551,"Y.C. Lo, S.K. Wu",Compositional Dependence of Martensitic Transformation Sequence in Ti50Ni50-xPdx Alloys with x<15at%,,Scripta Metallurgica et Materialia,26,1875-1877,1992,,,,External,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0,15.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,50.0,0,0.0,0.0,0.0,0.0,20.0,0.0,900,0,0.0,20,0.0,20.0,0.0,0,1000.0,1.0,0,0.0,0,-100,100,10.0,3,30,0.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552,"T.T. Sasaki, B.C. Hornbuckle, R.D. Noebe, G.S. Bigelow, M.L. Weaver, G.B. Thompson",Effect of Aging on Microstructure and Shape Memory Properties of a Ni-48Ti-25Pd (At. Pct) Alloy,,Metallurgical and Materials Transactions A,44,1388-1400,2013,,,,External,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0,25.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,48.0,0,0.0,0.0,0.0,0.0,1050.0,72.0,900,0,0.0,20,0.0,20.0,0.0,0,400.0,10.0,0,0.0,0,-100,200,10.0,3,30,0.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.5,,88,96.7,,123.8,35.8,52.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2553,"T.T. Sasaki, B.C. Hornbuckle, R.D. Noebe, G.S. Bigelow, M.L. Weaver, G.B. Thompson",Effect of Aging on Microstructure and Shape Memory Properties of a Ni-48Ti-25Pd (At. Pct) Alloy,,Metallurgical and Materials Transactions A,44,1388-1400,2013,,,,External,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0,25.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,48.0,0,0.0,0.0,0.0,0.0,1050.0,72.0,900,0,0.0,20,0.0,20.0,0.0,0,400.0,100.0,0,0.0,0,-100,200,10.0,3,30,0.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.5,,99.8,113.1,,133.7,33.9,62.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2554,"T.T. Sasaki, B.C. Hornbuckle, R.D. Noebe, G.S. Bigelow, M.L. Weaver, G.B. Thompson",Effect of Aging on Microstructure and Shape Memory Properties of a Ni-48Ti-25Pd (At. Pct) Alloy,,Metallurgical and Materials Transactions A,44,1388-1400,2013,,,,External,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0,25.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,48.0,0,0.0,0.0,0.0,0.0,1050.0,72.0,900,0,0.0,20,0.0,20.0,0.0,0,550.0,5.0,0,0.0,0,-100,100,10.0,3,30,0.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-26.9,,-14.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2555,"T.T. Sasaki, B.C. Hornbuckle, R.D. Noebe, G.S. Bigelow, M.L. Weaver, G.B. Thompson",Effect of Aging on Microstructure and Shape Memory Properties of a Ni-48Ti-25Pd (At. Pct) Alloy,,Metallurgical and Materials Transactions A,44,1388-1400,2013,,,,External,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0,25.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,48.0,0,0.0,0.0,0.0,0.0,1050.0,72.0,900,0,0.0,20,0.0,20.0,0.0,0,400.0,1.0,0,0.0,0,-100,200,10.0,3,30,0.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-29.6,,-19.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2556,T. Butler,,,Master's Thesis,,1-107,2013,,,,External,,0.0,0.0,25.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,49.0,0,0.0,0.0,0.0,0.0,20.0,0.0,20,0,0.0,20,0.0,20.0,0.0,0,1050.0,3.0,0,0.0,0,-90,300,10.0,1,30,0.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.9217912,,164.7231991,143.9004634,,195.6423752,30.9191761,88.720584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2557,T. Butler,,,Master's Thesis,,1-107,2013,,,,External,,0.0,0.0,25.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,49.0,0,0.0,0.0,0.0,0.0,20.0,0.0,20,0,0.0,20,0.0,20.0,0.0,0,1050.0,3.0,0,0.0,0,-90,300,10.0,2,30,0.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.36983149,,160.2122318,140.8368566,,193.1074548,32.895223,97.73762331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2558,T. Butler,,,Master's Thesis,,1-107,2013,,,,External,,0.0,0.0,25.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,49.0,0,0.0,0.0,0.0,0.0,20.0,0.0,20,0,0.0,20,0.0,20.0,0.0,0,1050.0,3.0,0,0.0,0,-90,300,10.0,3,30,0.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.34812715,,154.1845549,134.800205,,191.5989038,37.4143489,101.2507767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2559,T. Butler,,,Master's Thesis,,1-107,2013,,,,External,,0.0,0.0,25.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,49.0,0,0.0,0.0,0.0,0.0,20.0,0.0,20,0,0.0,20,0.0,20.0,0.0,0,1050.0,3.0,0,0.0,0,-90,300,10.0,4,30,0.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.7754987,,189.0851961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2560,S. M. Kornegay,"Influence of zirconium additions on nitinol shape memory phase stability, transformation temperatures, and thermo-mechanical properties",,,,163,2016,,,,External,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.3,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,32.2,0,0.0,0.0,0.0,17.5,1050.0,72.0,900,0,0.0,20,0.0,1050.0,10.0,0,550.0,300.0,0,0.0,0,-90,300,10.0,5,30,0.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,75,58,,135,60,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2561,S. M. Kornegay,"Influence of zirconium additions on nitinol shape memory phase stability, transformation temperatures, and thermo-mechanical properties",,,,163,2016,,,,External,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.3,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,32.2,0,0.0,0.0,0.0,17.5,1050.0,72.0,900,0,0.0,20,0.0,1050.0,10.0,0,550.0,4.0,0,0.0,0,-90,300,10.0,5,30,0.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-15,,-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2562,S. M. Kornegay,"Influence of zirconium additions on nitinol shape memory phase stability, transformation temperatures, and thermo-mechanical properties",,,,163,2016,,,,External,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.3,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,42.7,0,0.0,0.0,0.0,7.0,1050.0,72.0,900,0,0.0,20,0.0,1050.0,10.0,0,550.0,48.0,0,0.0,0,-90,300,10.0,5,30,0.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-22,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2563,S. M. Kornegay,"Influence of zirconium additions on nitinol shape memory phase stability, transformation temperatures, and thermo-mechanical properties",,,,163,2016,,,,External,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.3,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,48.7,0,0.0,0.0,0.0,1.0,1050.0,72.0,900,0,0.0,20,0.0,1050.0,10.0,0,400.0,24.0,0,0.0,0,-90,300,10.0,5,30,0.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,35,0,,46,11,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2564,S. M. Kornegay,"Influence of zirconium additions on nitinol shape memory phase stability, transformation temperatures, and thermo-mechanical properties",,,,163,2016,,,,External,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.3,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,32.2,0,0.0,0.0,0.0,17.5,1050.0,72.0,900,0,0.0,20,0.0,1050.0,10.0,0,550.0,24.0,0,0.0,0,-90,300,10.0,5,30,0.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-60,,-10,0,,58,68,118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
